timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
3572,-0.046143,0.053955,0.916870,-3.173828,-1.892090,-4.455566
3582,-0.029907,0.031860,0.874878,-2.380371,-1.647949,-4.760742
3591,-0.031128,-0.038452,0.844238,-1.770020,-1.525879,-5.126953
3604,-0.046631,-0.124634,0.874512,-2.563477,-0.976562,-4.577637
3614,0.026123,-0.014282,1.017578,-3.173828,-0.488281,-4.211426
3624,-0.020508,-0.022339,0.947021,-2.807617,-0.061035,-3.295898
3633,-0.027832,-0.104248,0.903320,-2.807617,0.488281,-2.563477
3643,-0.057129,-0.115723,0.905884,-2.502441,0.671387,-2.380371
3653,-0.018066,-0.086304,0.919556,-2.624512,1.098633,-1.953125
3662,-0.036743,-0.046997,0.961182,-2.929688,1.220703,-1.831055
3672,-0.041870,-0.065552,0.908691,-3.173828,1.159668,-1.953125
3682,-0.060669,0.001465,0.986206,-3.112793,1.281738,-1.220703
3693,-0.018555,-0.093018,1.111084,-3.540039,1.403809,-0.793457
3702,0.005249,-0.072510,1.212158,-4.028320,1.403809,-0.305176
3712,0.008667,-0.092896,1.145752,-4.211426,1.586914,0.427246
3722,0.001953,0.052002,1.268799,-3.845215,2.014160,1.220703
3733,-0.018799,-0.015869,1.153931,-2.868652,1.892090,2.258301
3742,-0.040161,-0.052612,1.075195,-1.159668,2.380371,4.333496
3754,-0.010864,-0.189575,0.965332,-1.525879,2.258301,5.065918
3763,0.057983,-0.052368,1.047852,-2.075195,2.197266,5.249023
3773,0.036621,-0.184326,0.929810,-1.892090,2.197266,5.493164
3782,0.057129,-0.021851,1.009033,-2.014160,2.258301,5.432129
3793,0.001099,-0.199219,0.928955,-2.075195,1.464844,4.760742
3802,-0.018311,-0.002441,1.050049,-2.624512,1.342773,3.662109
3812,-0.010132,-0.074219,1.048096,-2.868652,0.610352,0.976562
3824,0.016235,0.078003,0.994019,-1.953125,-0.061035,-0.427246
3833,0.029419,-0.017944,0.871460,-1.403809,-0.427246,-0.854492
3843,0.061523,-0.011108,0.955688,-1.281738,-0.732422,-1.464844
3853,0.035278,-0.160767,0.960693,-0.976562,-0.854492,-1.831055
3863,0.020630,-0.098145,0.921143,-1.525879,-0.854492,-2.014160
3872,0.022217,-0.059082,0.950928,-1.892090,-0.610352,-1.831055
3882,0.025513,-0.033936,0.955933,-1.953125,-0.854492,-2.990723
