timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2851,-0.084229,-0.151611,0.919067,0.427246,3.784180,-1.464844
2863,-0.004395,0.017456,1.109497,0.122070,4.760742,-0.305176
2873,-0.086670,-0.119995,0.991821,0.244141,5.065918,0.183105
2882,-0.052856,-0.064087,1.011475,0.000000,5.493164,0.732422
2891,-0.006226,-0.090332,0.835937,-0.183105,5.615234,1.403809
2901,-0.020996,-0.109863,0.888184,-0.061035,5.798340,2.197266
2911,-0.051270,-0.033691,0.901367,-0.732422,6.103516,2.990723
2921,-0.015503,-0.110718,0.837769,-1.770020,6.591797,4.028320
2931,-0.016724,-0.038696,0.895752,-2.014160,7.202148,6.164551
2941,0.022949,-0.063232,0.808716,-2.075195,7.568359,7.812500
2950,-0.028076,-0.099365,0.800415,-2.075195,7.324219,8.911133
2961,0.045776,-0.142334,0.814453,-2.685547,7.446289,10.192871
2970,0.038208,-0.114624,0.880859,-3.662109,7.324219,11.352539
2981,-0.036255,0.033203,0.899902,-4.394531,6.958008,12.268066
2990,0.003296,0.065430,1.021606,-4.455566,6.835937,13.061523
3002,-0.011963,-0.173584,1.025757,-3.662109,6.958008,13.488770
3012,-0.024170,0.028076,1.168457,-3.967285,6.835937,13.549805
3021,0.017822,-0.006226,1.182617,-3.295898,5.981445,13.427734
3031,0.047119,-0.234985,1.047852,-1.831055,6.225586,13.427734
3041,0.066162,-0.212036,1.071655,-1.159668,5.676270,13.916016
3051,0.065430,-0.228516,1.047119,-0.671387,4.821777,13.793945
3061,0.081787,-0.310425,0.987305,-0.976562,3.967285,13.916016
3071,0.115723,-0.167725,1.044434,-1.647949,3.784180,13.916016
3082,0.036255,-0.079712,1.061279,-2.868652,2.929688,13.671875
3092,0.028564,-0.104492,1.108643,-2.685547,2.258301,13.366699
3101,-0.000732,-0.083618,1.159668,-2.624512,2.075195,12.451172
3111,-0.064575,-0.071289,1.146240,-2.563477,1.464844,11.718750
3120,-0.027344,-0.031982,1.093140,-2.258301,1.037598,10.742188
3130,-0.032349,-0.022339,1.014648,-1.953125,0.854492,9.887695
3142,-0.000488,-0.078613,1.053833,-3.051758,0.854492,9.033203
3152,0.014648,0.327271,1.286255,-3.295898,0.854492,9.094238
3161,0.012573,0.056519,1.141113,-2.075195,0.854492,9.399414
3170,0.051392,-0.038940,1.061523,-1.098633,1.342773,9.399414
3181,0.081299,-0.073364,0.964111,-0.366211,1.892090,9.582520
3190,0.087280,-0.227539,0.798096,-0.061035,0.976562,9.277344
3201,0.095825,-0.183105,0.749756,-0.976562,-0.122070,8.178711
