timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2891,0.011230,-0.180054,0.982422,-0.854492,-4.150391,-4.455566
2903,0.033569,-0.228149,0.893188,-0.854492,-5.615234,-8.422852
2913,0.018188,-0.078247,0.898682,-2.136230,-5.737305,-10.070801
2922,0.071899,-0.125610,0.785400,-2.746582,-5.371094,-11.169434
2932,0.126099,-0.038574,0.915771,-3.356934,-4.455566,-11.901855
2941,0.108154,-0.162720,0.862061,-3.540039,-4.211426,-11.962891
2952,0.144775,-0.055176,0.972778,-4.211426,-4.028320,-12.329102
2962,0.123169,-0.190186,0.897949,-4.150391,-4.089355,-12.695313
2971,0.145142,-0.036133,0.959229,-4.089355,-3.723145,-12.756348
2983,0.089600,-0.040405,0.941650,-4.150391,-3.601074,-12.512207
2992,0.046509,-0.123413,0.959351,-4.089355,-3.173828,-11.596680
3002,0.041138,-0.062988,1.005737,-3.356934,-2.441406,-10.803223
3012,0.005859,0.020386,1.083984,-2.807617,-1.831055,-9.399414
3022,-0.027832,-0.208496,0.949097,-1.953125,-1.525879,-8.544922
3032,-0.012207,-0.026123,1.081543,-1.159668,-1.037598,-6.591797
3042,0.000977,-0.232788,1.016113,0.122070,-0.488281,-5.554199
3051,-0.029175,-0.115234,0.995728,0.244141,0.183105,-4.150391
3062,-0.015747,-0.235596,0.849365,0.427246,0.793457,-2.868652
3072,-0.004883,-0.113525,1.000977,-0.122070,1.342773,-1.525879
3081,-0.023804,-0.233276,0.986938,-0.610352,1.525879,-0.244141
3092,-0.058472,-0.035522,0.977417,-1.403809,1.831055,0.610352
3102,-0.036133,-0.043335,1.036865,-1.586914,2.502441,1.403809
3111,-0.066406,-0.149048,0.913208,-2.014160,2.502441,3.295898
3122,-0.042969,-0.111084,0.995605,-2.380371,2.990723,4.455566
3132,-0.005737,-0.012695,1.010864,-2.563477,3.845215,5.310059
3141,-0.026245,-0.086182,1.003296,-2.807617,3.967285,6.225586
3152,-0.001465,-0.043335,0.920654,-3.173828,4.150391,6.713867
3162,0.002686,-0.286865,0.632568,-3.417969,4.089355,7.202148
3172,-0.005981,-0.283691,0.580811,-5.065918,4.211426,7.812500
3181,0.085937,0.051514,1.077271,-9.826660,3.845215,8.789063
3193,-0.016602,0.404297,1.592651,-8.728027,2.563477,8.544922
3202,-0.116699,0.195312,1.378174,-5.859375,2.502441,8.483887
3212,-0.146240,-0.076050,1.145264,-1.831055,3.417969,9.216309
3222,-0.100098,-0.197266,1.190063,0.122070,5.126953,10.925293
3232,-0.002075,-0.109009,1.139404,0.610352,6.408691,12.878418
3242,-0.027344,-0.174194,0.793823,0.488281,6.042480,14.465332
3251,-0.014771,-0.246826,0.536255,-1.342773,5.310059,16.357422
3263,0.085815,-0.172729,0.737183,-2.380371,4.882812,15.930176
3272,0.011108,-0.056763,0.971802,-2.929688,3.845215,14.953613
3282,-0.016113,0.038208,1.151978,-2.929688,3.234863,14.526367
3292,-0.001343,-0.065186,1.145142,-2.563477,3.295898,14.587402
3302,-0.038574,0.062378,1.257813,-0.915527,3.479004,14.831543
3312,-0.047119,-0.084351,1.284912,1.586914,3.295898,14.953613
3323,-0.051880,-0.283325,1.144897,5.432129,3.784180,15.930176
3333,0.000854,-0.295044,1.039551,5.126953,3.845215,16.479492
3342,0.017334,-0.192261,0.905518,4.333496,3.662109,16.723633
3352,0.008057,-0.080933,0.877197,3.662109,3.479004,17.028809
3362,0.027832,-0.149414,0.878052,3.479004,3.417969,17.028809
3372,0.053833,-0.188477,0.863525,3.417969,3.112793,17.028809
3381,0.087524,-0.082642,0.968140,2.868652,2.380371,16.662598
3393,0.078003,-0.060791,1.087158,2.075195,1.220703,15.625000
3403,0.065552,0.004517,1.095947,0.732422,-0.427246,15.258789
3412,0.099609,-0.111328,1.097534,0.976562,-0.915527,14.587402
3422,0.066040,-0.074585,1.077271,1.770020,-1.586914,14.282227
3432,0.103394,-0.096436,1.064331,2.014160,-1.892090,13.793945
3442,0.073853,-0.078735,0.971069,1.770020,-2.563477,13.366699
3452,0.069458,-0.073730,0.955200,1.708984,-3.112793,12.451172
3462,0.038574,-0.207886,0.794678,1.831055,-3.662109,11.901855
3472,0.044189,0.035278,0.731323,1.220703,-4.150391,10.803223
3482,0.090576,-0.020386,0.879150,2.014160,-4.577637,9.765625
3491,0.088135,-0.511108,0.754639,3.662109,-5.187988,8.728027
3502,0.031860,-0.474243,0.882080,2.197266,-5.981445,7.263184
3511,0.072754,-0.293335,1.035889,0.183105,-6.042480,6.164551
3522,0.040527,-0.171631,1.123535,-1.464844,-6.408691,4.760742
3533,0.132935,0.079834,1.188721,-3.112793,-7.324219,1.647949
3543,0.094604,-0.205566,0.904907,-2.502441,-7.507324,0.549316
3552,-0.013062,0.129761,0.946777,-1.953125,-7.690430,-0.671387
3562,0.011719,-0.091675,0.904907,-0.427246,-7.751465,-1.525879
3572,0.085205,-0.182251,0.955933,1.159668,-7.690430,-2.014160
3581,0.088623,-0.243408,0.865601,0.976562,-7.507324,-2.624512
3593,0.067993,-0.158325,0.868408,-2.136230,-7.263184,-2.685547
3602,0.070557,-0.264526,0.932007,-2.136230,-7.751465,-3.723145
3613,0.020996,-0.173096,0.989990,-2.807617,-8.361816,-5.310059
3622,0.043335,-0.144897,1.115967,-3.967285,-9.094238,-6.408691
3632,0.040161,-0.233032,1.056396,-5.004883,-8.911133,-6.896973
3642,0.011108,0.059814,1.120483,-6.408691,-8.605957,-7.141113
3652,-0.014648,-0.009277,1.022461,-6.835937,-8.605957,-7.446289
3662,-0.040039,-0.026367,0.949585,-6.896973,-7.385254,-5.920410
3672,0.023804,-0.019897,1.024292,-7.019043,-5.737305,-5.371094
3681,-0.026367,-0.014404,1.068726,-7.019043,-5.310059,-5.126953
3692,-0.074463,0.032227,1.122314,-6.530762,-5.004883,-5.126953
3702,-0.090820,-0.006348,1.120972,-5.554199,-4.943848,-5.187988
3712,-0.066284,-0.105347,1.067993,-4.272461,-4.821777,-5.432129
3722,-0.126709,-0.172974,1.023438,-3.051758,-4.333496,-5.187988
3732,-0.085083,-0.153809,1.047729,-2.685547,-3.662109,-4.455566
3741,-0.111938,-0.202637,1.000854,-2.868652,-1.647949,-2.929688
3752,-0.151489,-0.052368,0.866943,-2.929688,-1.098633,-2.563477
3762,-0.089722,-0.228394,0.714966,-2.990723,-0.305176,-2.319336
3772,-0.060791,-0.028564,0.881348,-3.479004,-0.061035,-2.807617
3782,-0.049072,-0.140747,0.882935,-3.723145,-0.122070,-3.051758
3791,-0.077759,0.064087,0.983521,-3.601074,0.122070,-3.479004
3805,-0.003540,-0.091187,1.077637,-0.793457,1.464844,-3.601074
3815,-0.055908,-0.083496,1.038696,1.098633,2.136230,-3.295898
3825,-0.024414,-0.126831,1.072021,1.892090,2.197266,-2.929688
3835,-0.055786,-0.303223,0.922363,2.197266,2.746582,-2.258301
3844,0.023437,-0.100464,0.933472,1.220703,2.868652,-1.953125
3854,0.030518,-0.142212,0.896240,0.427246,2.624512,-1.708984
3863,0.010010,-0.022461,0.891357,-0.488281,2.807617,-0.793457
3873,0.041504,0.084351,1.004761,-1.098633,3.112793,0.122070
3882,0.052002,-0.031128,1.067139,-0.793457,3.662109,1.098633
