timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1832,-0.030396,-0.027344,1.029785,-2.685547,7.690430,1.159668
1841,-0.103027,0.046387,1.047363,-2.807617,6.652832,-0.305176
1851,-0.063110,-0.011108,0.991455,-2.502441,6.225586,-1.647949
1864,0.017822,-0.026855,1.128662,-1.831055,6.164551,-4.333496
1873,0.026489,-0.010620,1.110962,-1.220703,5.737305,-5.798340
1883,0.078979,-0.044067,1.101563,-0.732422,4.760742,-6.530762
1892,0.106079,-0.055908,1.146851,-0.305176,4.455566,-7.019043
1902,0.129517,-0.089722,1.197266,0.610352,4.211426,-7.629395
1911,0.121216,-0.190674,1.040527,1.586914,3.723145,-8.666992
1921,0.081665,-0.277222,0.963501,2.380371,2.746582,-9.948730
1931,0.051758,-0.250854,0.917603,2.563477,2.380371,-10.986328
1942,-0.019653,-0.186768,0.849976,2.136230,3.234863,-11.718750
1952,-0.058960,-0.195435,0.820435,0.549316,3.479004,-11.901855
1961,-0.064697,-0.136353,0.920044,0.061035,4.028320,-12.329102
1972,-0.130371,-0.270630,0.879028,-0.061035,4.516602,-12.329102
1981,-0.081421,-0.088989,1.028198,-1.098633,4.882812,-12.390137
1991,-0.125488,-0.121826,1.053467,-1.464844,5.187988,-12.329102
2001,-0.118896,-0.005859,1.054810,-1.342773,5.065918,-12.268066
2013,-0.045288,-0.069580,1.061768,-0.488281,7.202148,-10.070801
2022,-0.050659,-0.118286,0.920654,-0.183105,8.300781,-8.789063
2032,-0.002075,-0.012085,1.026733,-0.427246,9.155273,-7.446289
2041,-0.021484,-0.050903,0.948730,-0.610352,9.704590,-5.310059
2051,-0.030151,0.009644,1.022217,-0.854492,10.192871,-2.685547
2061,-0.122192,-0.076294,0.951172,-0.854492,10.498047,0.305176
2072,-0.107056,0.028198,1.018555,-1.647949,12.390137,5.981445
2082,-0.174438,-0.020508,0.946533,-2.380371,12.939453,9.094238
2091,-0.220337,-0.019165,1.030884,-2.807617,13.977051,12.207031
2102,-0.219116,0.091553,1.131104,-2.929688,14.587402,14.343262
2111,-0.249390,-0.050293,1.038574,-2.014160,15.502930,16.296387
2121,-0.221436,-0.016968,1.174805,-1.342773,16.296387,17.761230
2132,-0.202881,-0.231567,1.082397,-0.732422,16.479492,18.859863
2141,-0.160767,0.058228,1.136963,0.793457,16.540527,21.057129
2153,-0.061157,-0.124634,1.039551,1.831055,16.540527,22.277832
